link,date,summary
https://vtv.vn/kinh-te/fed-giu-nguyen-lai-suat-lan-thu-5-lien-tiep-20240321072553452.htm,21/03/2024,"Dù tiếp tục giữ nguyên lãi suất song Fed cho biết lãi suất dự kiến sẽ giảm 0,75 điểm phần trăm vào cuối năm 2024."
https://vtv.vn/kinh-te/trung-quoc-quan-ly-thi-truong-vang-the-nao-2024032105404307.htm,21/03/2024,"Trung Quốc, giá vàng 99,99%, các doanh nghiệp được định giá bán cộng thêm tối đa 15% trên cơ sở giá mà sàn vàng Thượng Hải công bố mỗi ngày."
https://vtv.vn/kinh-te/suc-khoe-nganh-san-xuat-hoi-phuc-tich-cuc-20240321060304159.htm,21/03/2024,"Ngành Công Thương TP. Hồ Chí Minh đánh giá, doanh nghiệp đã qua thời gian dài tái cấu trúc, tiết giảm chi phí, nâng cao sức cạnh tranh, sản xuất đang phục hồi tích cực."
https://vtv.vn/kinh-te/my-rot-gan-20-ty-usd-san-xuat-chip-trong-nuoc-20240320231210506.htm,21/03/2024,Chính phủ Mỹ thông báo cấp cho tập đoàn sản xuất chip Intel gần 20 tỷ USD dưới hình thức trợ cấp và cho vay để hãng này tăng sản lượng chip bán dẫn ở trong nước.
https://vtv.vn/kinh-te/hon-50-doanh-nghiep-hang-dau-cua-hoa-ky-toi-viet-nam-2024032015252801.htm,20/03/2024,"Đoàn doanh nghiệp cấp cao thường niên bao gồm 50 công ty hàng đầu tại Hoa Kỳ, hoạt động trong nhiều lĩnh vực đang có chuyến thăm và làm việc tại Việt Nam."
https://vtv.vn/kinh-te/trung-quoc-thuc-day-thu-hut-dau-tu-nuoc-ngoai-20240320192327194.htm,20/03/2024,Trung Quốc sẽ loại bỏ nhiều hạn chế doanh nghiệp nước ngoài trong lĩnh vực sản xuất.
https://vtv.vn/kinh-te/nga-chi-hon-65-ty-usd-cho-cac-sieu-du-an-bao-dam-chu-quyen-cong-nghe-20240320192905183.htm,20/03/2024,"Tổng thống Nga Vladimir Putin từng khẳng định, đạt được chủ quyền công nghệ là một trong những nguyên tắc phát triển then chốt của nước Nga."
https://vtv.vn/kinh-te/vu-no-85-trieu-tinh-lai-thanh-88-ty-dong-ngan-hang-nha-nuoc-yeu-cau-lam-ro-2024032019172384.htm,20/03/2024,"Ngân hàng Nhà nước yêu cầu Eximbank khẩn trương xử lý vụ nợ thẻ tín dụng 8,8 tỷ đồng."
https://vtv.vn/kinh-te/vu-no-85-trieu-tinh-lai-thanh-88-ty-dong-eximbank-len-tieng-2024032020295678.htm,20/03/2024,"Eximbank cho biết đã cùng khách hàng P.H.A trao đổi thẳn thắng trên tinh thần hợp tác, thấu hiểu và chia sẻ."
https://vtv.vn/kinh-te/chung-khoan-viet-nam-tang-manh-nhat-chau-a-20240320171917723.htm,20/03/2024,"Hôm nay (20/3), thị trường chứng khoán Việt Nam vừa trải qua một phiên giao dịch đầy khởi sắc khi VN-Index tăng 17,62 điểm."
https://vtv.vn/kinh-te/mo-hinh-cham-soc-suc-khoe-tan-rang-tai-ocean-city-20240320145022883.htm,20/03/2024,Cư dân Ocean City sướng ngây ngất khi được chăm sóc sức khỏe “tận răng” với dịch vụ chăm sóc sức khỏe cao cấp tới tận nhà cư dân.
https://vtv.vn/kinh-te/bitcoin-lao-doc-luong-von-rut-khoi-quy-etf-bitcoin-cua-grayscale-cao-ky-luc-20240320143405133.htm,20/03/2024,"Phiên 19/3, đợt bán tháo của Bitcoin tiếp tục cùng với thông tin dòng tiền ""chảy"" khỏi quỹ Bitcoin của Grayscale chạm mức cao kỷ lục."
https://vtv.vn/kinh-te/dong-yen-ap-sat-muc-thap-cua-4-thang-so-voi-dong-usd-20240320144924396.htm,20/03/2024,Tỷ giá đồng Yen so với đồng USD và lợi suất trái phiếu Chính phủ Nhật Bản đồng loạt giảm bất chấp việc BOJ tuyên bố chấm dứt chính sách tiền tệ siêu nới lỏng.
https://vtv.vn/kinh-te/thu-tuong-yeu-cau-thanh-tra-cac-doanh-nghiep-kinh-doanh-vang-20240320132348534.htm,20/03/2024,"Thủ tướng Chính phủ Phạm Minh Chính yêu cầu thực hiện ngay việc thanh tra, kiểm tra đối với thị trường vàng, hoạt động của các doanh nghiệp kinh doanh vàng..."
https://vtv.vn/kinh-te/vinmec-ra-mat-vincare-prime-mo-hinh-quan-ly-suc-khoe-cho-gioi-thuong-luu-dau-tien-tai-viet-nam-20240320100222337.htm,20/03/2024,"Vinmec vừa ra mắt VinCare PRIMÉ, mở đường cho kỷ nguyên chăm sóc sức khỏe bền vững và bài bản với hệ thống chăm sóc y tế đẳng cấp thế giới."
https://vtv.vn/kinh-te/vang-trong-nuoc-trai-chieu-the-gioi-20240320103605925.htm,20/03/2024,"Sáng ngày 20/3, giá vàng SJC trong nước được các doanh nghiệp niêm yết tăng nhẹ trong khi giá vàng thế giới giảm."
https://vtv.vn/kinh-te/tin-hieu-tich-cuc-trong-ngay-hop-dau-tien-cua-fed-20240320101236787.htm,20/03/2024,Tâm điểm chú ý của thị trường Mỹ đêm qua là cuộc họp tháng 3 của Cục Dự trữ Liên bang Mỹ (FED) vừa chính thức khai mạc.
https://vtv.vn/kinh-te/san-xuat-ben-vung-hieu-qua-hon-nho-quy-hoach-20240319222821755.htm,20/03/2024,"Với ngành than, việc sớm có quy hoạch đã hỗ trợ thiết thực cho việc thực hiện ""nhiệm vụ kép"", vừa bảo vệ môi trường, vừa đảm bảo an ninh Năng lượng cho quốc gia."
https://vtv.vn/kinh-te/day-nhanh-tien-do-cac-cong-trinh-dien-trong-diem-2024031922465373.htm,20/03/2024,"Việc nghiên cứu, phát triển mở rộng các nhà máy thuỷ điện được xem là cơ sở để đảm bảo phát triển năng lượng tái tạo bền vững, phục vụ cho phát triển kinh tế xã hội."
https://vtv.vn/kinh-te/thi-truong-xe-dien-tu-lai-phat-trien-manh-o-trung-quoc-2024032006233412.htm,20/03/2024,"Xe điện và xe điện thông minh là lĩnh vực được đầu tư lớn tại Trung Quốc, chính phủ đã áp dụng nhiều hỗ trợ nhằm thúc đẩy sự phát triển của ngành công nghiệp mũi nhọn này."
https://vtv.vn/kinh-te/viet-nam-la-trung-tam-chien-luoc-cua-chuoi-cung-ung-toan-cau-20240320093101621.htm,20/03/2024,Việt Nam tiếp tục khẳng định vai trò là trung tâm chiến lược của chuỗi cung ứng toàn cầu.
https://vtv.vn/kinh-te/linh-hoat-de-thu-hut-fdi-20240320094927817.htm,20/03/2024,"Đồng bằng sông Cửu Long kỳ vọng sẽ tạo được thiện cảm, niềm tin để doanh nghiệp mạnh dạn đầu tư, đặc biệt là các nhà đầu tư FDI."
https://vtv.vn/kinh-te/cai-thien-moi-truong-dau-tu-thu-hut-doanh-nghiep-fdi-2024031923212536.htm,20/03/2024,"Với tinh thần 3 cùng như Thủ tướng Chính phủ Phạm Minh Chính định hướng, chúng ta cùng kỳ vọng, dòng vốn FDI sẽ tiếp tục bứt tốc trong năm nay."
https://vtv.vn/kinh-te/doanh-nghiep-fdi-cam-ket-dong-hanh-thuc-hien-muc-tieu-tang-truong-xanh-20240319230235719.htm,20/03/2024,"Với thế mạnh về vốn, công nghệ, doanh nghiệp FDI đóng vai trò dẫn dắt, đồng hành cùng doanh nghiệp trong nước thực hiện mục tiêu Chiến lược quốc gia về Tăng trưởng xanh."
https://vtv.vn/kinh-te/vu-no-85-trieu-bi-tinh-lai-hon-88-ty-nhung-dieu-can-biet-khi-dung-the-tin-dung-20240319220655806.htm,20/03/2024,Thẻ tín dụng là một phương tiện thanh toán tiện ích và cũng là một cách xây dựng điểm tín nhiệm của khách hàng với hệ thống ngân hàng.
https://vtv.vn/kinh-te/hop-tac-viet-nam-hoa-ky-co-nhieu-tiem-nang-phat-trien-2024031914335371.htm,19/03/2024,"Trong các ngày 18-21/3, đoàn doanh nghiệp cấp cao Hoa Kỳ sẽ tới thăm và làm việc tại Việt Nam."
https://vtv.vn/kinh-te/ngan-hang-canh-tranh-giam-lai-suat-cho-vay-20240319145404735.htm,19/03/2024,"Cùng với việc công khai thông tin lãi vay bình quân, các ngân hàng đã tung ra nhiều chương trình ưu đãi hơn."
https://vtv.vn/kinh-te/dua-nha-o-xa-hoi-den-dung-dich-nguoi-thu-huong-20240319151704351.htm,19/03/2024,"Dù đã nhận được nhiều hỗ trợ từ chính sách như ưu đãi lãi suất vay khi mua nhà ở xã hội nhưng không phải ai cũng đạt được giấc mơ ""an cư""."
https://vtv.vn/xa-hoi/thu-tuong-gap-mat-cong-dong-doanh-nghiep-fdi-va-du-dien-dan-doanh-nghiep-viet-nam-20240319114646328.htm,19/03/2024,Thủ tướng Phạm Minh Chính tham dự Diễn đàn Doanh nghiệp Việt Nam (VBF) thường niên với chủ đề Doanh nghiệp FDI tiên phong thực hiện Chiến lược tăng trưởng xanh.
https://vtv.vn/kinh-te/ap-dung-chinh-sach-moi-tien-luong-can-bo-cong-chuc-vien-chuc-se-tang-bao-nhieu-20240319102654459.htm,19/03/2024,"Tiền lương trung bình của công chức, viên chức sẽ cao hơn khoảng 30% so với thu nhập bình quân của lao động làm công hưởng lương (7,5 triệu đồng/tháng)."
https://vtv.vn/kinh-te/gia-vang-lai-tang-manh-tien-sat-moc-82-trieu-dong-luong-20240319093817958.htm,19/03/2024,"Sáng nay (19/3), giá vàng SJC trong nước được các doanh nghiệp niêm yết sát mức 82 triệu đồng/lượng."
https://vtv.vn/kinh-te/kinh-te-nga-thay-doi-the-nao-sau-gan-25-nam-ong-putin-nam-quyen-20240319081310706.htm,19/03/2024,"Sau gần 25 năm lãnh đạo, ông Putin đã đưa nước Nga thoát khỏi tình trạng khó khăn, thay đổi về mọi mặt, nhưng vẫn đối mặt nhiều thách thức."
https://vtv.vn/kinh-te/gia-dau-the-gioi-tang-len-muc-cao-nhat-trong-4-thang-20240319083416352.htm,19/03/2024,"Trong phiên giao dịch 18/3, giá dầu thế giới tăng khoảng 2% lên mức cao nhất trong 4 tháng."
https://vtv.vn/kinh-te/det-may-tim-huong-xuat-khau-don-hang-chuyen-dung-dac-thu-20240319085138822.htm,19/03/2024,Tích cực tìm kiếm các đối tác xuất khẩu tại các thị trường mới là cách để các doanh nghiệp dệt may Việt Nam không bị phụ thuộc hoàn toàn vào một đối tác chủ lực.
https://vtv.vn/kinh-te/dong-nai-thuc-tien-do-giai-phong-mat-bang-vanh-dai-3-20240318223033525.htm,19/03/2024,"Dự kiến đến cuối tháng 6, tỉnh Đồng Nai sẽ hoàn thành công tác giải phóng mặt bằng và dốc toàn lực triển khai thi công dự án đường Vành đai 3."
https://vtv.vn/chinh-tri/chinh-phu-yeu-cau-khan-truong-kiem-soat-de-binh-on-thi-truong-vang-20240319060626362.htm,19/03/2024,Văn phòng Chính phủ vừa có văn bản gửi Thống đốc Ngân hàng Nhà nước về tiến độ triển khai các giải pháp quản lý thị trường vàng.
https://vtv.vn/kinh-te/can-nhieu-giai-phap-dam-bao-tien-do-vanh-dai-3-20240318224139457.htm,19/03/2024,"TP. Hồ Chí Minh sẽ thực hiện mọi giải pháp để đạt mục tiêu đến năm 2025 hoàn thành cơ bản trục cao tốc chính, năm 2026 sẽ hoàn thành toàn bộ hạng mục của công trình."
https://vtv.vn/kinh-te/bo-cong-thuong-hoa-toc-chi-dao-xuat-hoa-don-tung-lan-ban-le-xang-dau-20240318193500065.htm,18/03/2024,Bộ Công Thương đề nghị các thương nhân kinh doanh xăng dầu chấp hành đúng quy định của pháp luật về kinh doanh xăng dầu.
https://vtv.vn/kinh-te/viet-nam-san-sang-dieu-kien-thu-hut-fdi-chat-luong-cao-20240318195118381.htm,18/03/2024,"Cuộc chiến kiểm soát công nghệ lõi, công nghệ chip đang khiến các doanh nghiệp toàn cầu tìm kiếm địa điểm đầu tư công nghệ cao."
https://vtv.vn/kinh-te/kinh-te-trung-quoc-ghi-nhan-tin-hieu-tich-cuc-20240318195811379.htm,18/03/2024,"Nền kinh tế số 2 thế giới đã tăng trưởng mạnh hơn trong 2 tháng đầu năm nay với sự cải thiện đáng kể các chỉ số chính, bao gồm sản xuất và đầu tư."
https://vtv.vn/kinh-te/kham-pha-chuan-song-khac-biet-tai-thanh-pho-dang-song-nhat-hanh-tinh-ocean-city-20240318170751598.htm,18/03/2024,"Ocean City hiện đang là nơi an cư đáng mơ ước của hơn 60 nghìn cư dân tinh hoa cả trong và ngoài nước bởi giá trị sống khác biệt chỉ có tại ""nơi đáng sống nhất hành tinh""."
https://vtv.vn/kinh-te/vn-index-giam-hon-20-diem-20240318170743896.htm,18/03/2024,"Thị trường chứng khoán lao dốc trong phiên đầu tuần 18/3, VN-Index chốt phiên mất hơn 20 điểm."
https://vtv.vn/kinh-te/bo-truong-tai-chinh-neu-giai-phap-ha-nhiet-gia-vang-20240318153312352.htm,18/03/2024,"Bộ trưởng Bộ Tài chính Hồ Đức Phớc cho rằng, cần triển khai một loạt giải pháp thì mới giải quyết, ngăn chặn được tình trạng tăng giá vàng."
https://vtv.vn/kinh-te/viet-nam-dang-dung-truoc-co-hoi-tang-truong-lon-voi-nhung-buoc-tien-dai-cho-nen-kinh-te-20240318151338432.htm,18/03/2024,"Mặc dù còn nhiều thách thức ở phía trước, nhưng thời điểm này Việt Nam đang đứng trước cơ hội tăng trưởng lớn với những bước tiến dài cho nền kinh tế."
https://vtv.vn/kinh-te/noi-long-chinh-sach-de-nguoi-dan-tiep-can-nha-o-xa-hoi-20240318110210981.htm,18/03/2024,"Người dân là trung tâm của chính sách. Chính vì thế, rất nhiều đề xuất đã được đưa ra để người có thu nhập thấp tiếp cận được với nhà ở xã hội."
https://vtv.vn/kinh-te/vu-no-the-tin-dung-85-trieu-thanh-88-ty-do-loi-phan-mem-20240318145024399.htm,18/03/2024,"Khoản nợ thẻ tín dụng 8,5 triệu đồng tại Ngân hàng Eximbank sau 10 năm tăng gấp hơn 1.000 lần thành 8,8 tỷ đồng là nội dung được đông đảo người dân quan tâm cuối tuần qua."
https://vtv.vn/kinh-te/sai-pham-trong-kiem-toan-ngan-hang-scb-bo-truong-bo-tai-chinh-noi-gi-2024031814544075.htm,18/03/2024,"Bộ trưởng Bộ Tài chính Hồ Đức Phớc nhấn mạnh sai phạm này do kiểm toán viên, thẩm định viên chứ không thể nói do công tác quản lý."
https://vtv.vn/kinh-te/vingroup-thoai-von-tai-vincom-retail-khong-con-la-cong-ty-me-20240318141651056.htm,18/03/2024,"Sau khi giao dịch này hoàn tất, Công ty SDI, Công ty Sado và Công ty Vincom Retail không còn là công ty con của Tập đoàn Vingroup."
https://vtv.vn/kinh-te/gia-dien-gia-ve-may-bay-cang-tang-cang-lo-de-nghi-thanh-tra-kiem-tra-20240318140446255.htm,18/03/2024,"Đại biểu Trịnh Xuân An (đoàn Đồng Nai) đặt vấn đề việc tính giá có vấn đề chưa ổn, chúng ta đã tính đúng, tính đủ, công khai minh bạch hay chưa?"
https://vtv.vn/kinh-te/gia-vang-boc-hoi-20240318142622469.htm,18/03/2024,"Trưa nay (18/3), giá vàng trong nước tiếp tục lao dốc, giảm thêm khoảng 500 nghìn đồng/lượng so với đầu giờ sáng."
https://vtv.vn/kinh-te/bo-truong-bo-tai-chinh-mua-bao-hiem-xe-may-la-bat-buoc-20240318113936035.htm,18/03/2024,"Theo Bộ trưởng Bộ Tài chính, người tham gia bảo hiểm xe máy nộp tiền thì ít nhưng số tiền hưởng thì nhiều. Đây là hình thức bảo hiểm ưu tiên cho đối tượng yếu thế."
https://vtv.vn/kinh-te/gia-vang-dong-loat-lao-doc-20240318113741985.htm,18/03/2024,"Sáng 18/3, giá vàng SJC trong nước được các doanh nghiệp niêm yết giao dịch trên mức 81 triệu đồng/lượng trong khi đó giá vàng nhẫn tròn giảm gần 300 nghìn đồng/lượng."
https://vtv.vn/chinh-tri/co-tinh-trang-ngan-hang-tu-van-nguoi-dan-vay-tien-mua-bao-hiem-de-huong-loi-lon-20240318110747043.htm,18/03/2024,Đại biểu Quốc hội nêu lên con số tổng số doanh thu bảo hiểm bán qua ngân hàng thương mại chỉ tính đến 31/12/2021 lên tới khoảng 15.000 tỷ đồng.
https://vtv.vn/kinh-te/ho-tro-nguoi-nop-thue-quyet-toan-thue-2023-20240317232820088.htm,18/03/2024,"Ngành Thuế đã tổ chức nhiều hình thức hỗ trợ người nộp thuế thực hiện quyết toán thuế thu nhập doanh nghiệp, thuế thu nhập của cá nhân theo năm."
https://vtv.vn/kinh-te/trien-vong-phuc-hoi-san-xuat-xuat-khau-20240317230201738.htm,18/03/2024,"Trên 59 tỷ USD là giá trị kim ngạch xuất khẩu hai tháng đầu năm, tăng trên 19% nhờ tín hiệu xuất khẩu sang các thị trường chính khởi sắc."
https://vtv.vn/chinh-tri/xay-dung-hanh-lang-phap-ly-de-trien-khai-dat-cuoc-bong-da-20240318102006113.htm,18/03/2024,"Trả lời chất vấn của ĐBQH, Bộ trưởng Bộ Tài chính Hồ Đức Phớc đã lý giải nguyên nhân các loại hình đặt cược về bóng đá, đua ngựa, đua chó vẫn chưa thể triển khai."
https://vtv.vn/kinh-te/thanh-long-rot-gan-nua-gia-2024031809523617.htm,18/03/2024,Thanh long liên tục rớt giá kể từ sau Tết Nguyên Đán. Giá giảm đồng nghĩa với áp lực chi phí tăng cao.
https://vtv.vn/kinh-te/7500-ty-dong-trai-phieu-doanh-nghiep-phat-hanh-2-thang-dau-nam-20240317223417147.htm,18/03/2024,"Ở các nước phát triển quy mô trái phiếu doanh nghiệp lên đến 97% GDP, tại Singapore là 35%GDP. Hiện Việt Nam mới chỉ khoảng 15% GDP."
https://vtv.vn/kinh-te/nha-o-xa-hoi-150-trieu-dong-can-20240317221414276.htm,18/03/2024,Những căn nhà ở xã hội đầu tiên tại Bình Dương có giá thành chỉ từ 150 triệu đồng/căn đã mang đến hy vọng cho người thu nhập thấp được an cư lạc nghiệp.
https://vtv.vn/kinh-te/lua-gao-viet-nam-tien-toi-xuat-khau-duoc-gia-duoc-luong-2024031717010562.htm,17/03/2024,Xuất khẩu gạo đạt mức cao nhất trong 34 năm qua. Lúa gạo Việt ghi nhận một năm “thắng lợi kép”. Đây là tín hiệu lạc quan cho triển vọng trong năm 2024 này.
https://vtv.vn/kinh-te/gia-vang-nhan-co-tuan-giam-dau-tien-trong-thang-3-20240317164608717.htm,17/03/2024,Giá vàng nhẫn có tuần giảm đầu tiên trong tháng 3. Diễn biến thị trường vàng đang đợi thông tin cuộc cuộc họp chính sách của Cục Dự trự liên bang Mỹ ngày 19 20/3 tới.
https://vtv.vn/kinh-te/viet-nam-se-tro-thanh-thi-truong-chung-khoan-moi-noi-20240317085616679.htm,17/03/2024,"Các tờ báo và chuyên gia quốc tế đã kêu gọi cần chú ý đến thị trường Việt Nam hơn nữa, nhằm tìm kiếm các cơ hội."
https://vtv.vn/kinh-te/cuoc-van-tai-tang-doanh-nghiep-gap-kho-20240317123939782.htm,17/03/2024,"Giá cước vận tải tăng, tình trạng thiếu container rỗng, thời gian vận chuyển kéo dài hơn và ảnh hưởng đến khả năng đáp ứng đơn hàng xuất nhập khẩu."
https://vtv.vn/kinh-te/noi-chinh-sach-visa-chap-canh-cho-du-lich-viet-nam-but-toc-20240317090930129.htm,17/03/2024,Ngành du lịch Việt Nam đang nỗ lực thực hiện mục tiêu đón 17 18 triệu lượt khách quốc tế trong năm 2024.
https://vtv.vn/kinh-te/ngan-hang-no-luc-giai-ngan-cho-vay-nha-o-xa-hoi-20240317084522353.htm,17/03/2024,"Sau gần một năm, tình hình triển khai gói tín dụng ưu đãi 120.000 tỷ đồng cho vay nhà ở xã hội vẫn còn rất chậm."
https://vtv.vn/kinh-te/vu-no-85-trieu-bi-tinh-lai-hon-88-ty-dong-khach-hang-can-hieu-ro-khi-su-dung-the-tin-dung-20240317073035453.htm,17/03/2024,"Vụ việc khách hàng bị món nợ thẻ tín dụng Eximbank 8,5 triệu đồng từ năm 2013 đến nay đã thành nợ xấu hơn 8,8 tỷ đồng khiến các khách hàng lo lắng."
https://vtv.vn/kinh-te/gia-vang-het-sot-20240317081528988.htm,17/03/2024,"Ngày 17/3/2024, giá vàng thế giới chốt phiên giao dịch cuối tuần ở mức 2.156 USD/ounce. Trong nước, giá vàng giảm từ 200.000 đến 500.000 đồng/lượng."
https://vtv.vn/kinh-te/vu-no-85-trieu-bi-tinh-lai-hon-88-ty-dong-doi-bao-cao-tu-eximbank-20240317074111556.htm,17/03/2024,"Đối với vụ nợ 8,5 triệu bị tính lãi hơn 8,8 tỷ đồng, lãnh đạo Ngân hàng Nhà nước chi nhánh Quảng Ninh cho biết, đã nắm được thông tin nhưng chưa đầy đủ."
https://vtv.vn/kinh-te/gia-vang-sjc-cam-dau-lao-doc-20240316150415487.htm,16/03/2024,"Chiều 16/3, giá vàng SJC tại chiều mua vào giảm mạnh tới 700.000 đồng/lượng. Tuy nhiên, chiều bán ra của vàng SJC vẫn được niêm yết ở mức 81,72 triệu đồng."
https://vtv.vn/kinh-te/thu-tuong-nghien-cuu-goi-tin-dung-mua-nha-o-xa-hoi-voi-lai-thap-hon-5-vay-thuong-mai-20240316144640756.htm,16/03/2024,"Thủ tướng chỉ đạo nghiên cứu, xây dựng và cung cấp gói tín dụng cho người mua với thời gian 10-15 năm với lãi suất thấp hơn từ 3-5% so với cho vay thương mại."
https://vtv.vn/kinh-te/tre-mac-benh-tim-bam-sinh-khong-con-noi-lo-phai-mo-nguc-cua-xuong-uc-20240316134024864.htm,16/03/2024,"Vinmec thực hiện thành công ca phẫu thuật nội soi toàn bộ cho bệnh nhi 3 tuổi mắc bệnh tim bẩm sinh, góp phần vào sự tiến bộ của y học Việt Nam so với Thế giới."
https://vtv.vn/kinh-te/giai-quyet-kho-khan-ve-van-de-nha-o-cho-nguoi-thu-nhap-thap-20240316112503688.htm,16/03/2024,"Vấn đề nhà ở cho người thu nhập thấp được Chính phủ hết sức quan tâm, tìm cách thúc đẩy nguồn cung khi có 3/4 hội nghị trong tuần trực tiếp liên quan đến lĩnh vực này."
https://vtv.vn/kinh-te/nhieu-loi-ich-tu-kinh-doanh-tin-chi-carbon-rung-2024031609462837.htm,16/03/2024,"Năm 2023 đánh dấu một mốc rất quan trọng khi lần đầu tiên ngành lâm nghiệp đã bán thành công 10,3 triệu tín chỉ carbon rừng, thu về 51,5 triệu USD (khoảng 1.250 tỷ đồng)."
https://vtv.vn/kinh-te/tu-vu-no-the-tin-dung-85-trieu-thanh-88-ty-den-o-ban-co-va-so-thoc-vi-dai-lai-suat-2024031611575533.htm,16/03/2024,"Điều mà dư luận quan tâm là cách tính lãi phạt của ngân hàng như thế nào để từ một khoản nợ 8,5 triệu đồng có thể trở thành 8,8 tỷ đồng."
https://vtv.vn/kinh-te/hon-200-chuyen-gia-tham-gia-dien-dan-kinh-te-cua-bloomberg-20240316104743297.htm,16/03/2024,"Sự kiện dự báo kinh tế toàn cầu thường niên của Bloomberg, lần đầu tiên được tổ chức tại Việt Nam ngày 14/3 với chủ đề: ""Triển vọng Kinh tế 2024: Kỳ vọng và thực tế""."
https://vtv.vn/kinh-te/thao-go-vuong-mac-trong-giai-ngan-goi-tin-dung-cho-vay-mua-nha-o-xa-hoi-2024031609453264.htm,16/03/2024,"Với gói tín dụng cho vay mua nhà ở xã hội, đến thời điểm này, các địa phương mới công bố được 68 dự án đủ điều kiện vay theo chương trình ưu đãi 120 nghìn tỷ đồng."
https://vtv.vn/kinh-te/thu-tuong-go-kho-nha-o-xa-hoi-can-dat-minh-vao-vi-tri-cua-nhung-nguoi-chua-co-nha-o-20240316095358022.htm,16/03/2024,"Thủ tướng yêu cầu làm việc có trọng tâm, trọng điểm, làm việc nào dứt điểm việc đó trong phát triển nhà ở xã hội."
https://vtv.vn/kinh-te/cac-doanh-nghiep-nhat-ban-chap-nhan-tang-luong-cao-ky-luc-2024031605534742.htm,16/03/2024,"Ngày 15/3, các công ty lớn nhất Nhật Bản đã nhất trí tăng 5,28% lương cho người lao động. Đây là mức tăng lương cao nhất trong 33 năm qua tại nước này."
https://vtv.vn/kinh-te/my-tim-mua-3-trieu-thung-dau-cho-kho-du-tru-chien-luoc-20240315212702023.htm,16/03/2024,Bộ Năng lượng Mỹ cho biết số lượng dầu được mua trên sẽ được giao vào tháng 8 và tháng 9/2024.
https://vtv.vn/kinh-te/de-xuat-han-che-mua-ban-vang-mieng-bang-tien-mat-2024031521495011.htm,16/03/2024,"Ngân hàng Nhà nước TP Hồ Chí Minh kiến nghị hạn chế mua bán vàng miếng bằng tiền mặt, khi tham mưu sửa quy định quản lý thị trường này."
https://vtv.vn/kinh-te/vu-no-the-tin-dung-85-trieu-thanh-88-ty-ngan-hang-tinh-lai-the-nao-2024031605450426.htm,16/03/2024,"Xung quanh câu chuyện tiêu thẻ tín dụng 8,5 triệu đồng, ôm nợ 8,8 tỷ đồng sau 11 năm, câu hỏi đang được đặt ra là ngân hàng đang tính toán như thế nào?"
https://vtv.vn/xa-hoi/nghi-huu-som-nhung-khong-bi-tru-luong-huu-2-nam-trong-truong-hop-nao-20240315144755006.htm,16/03/2024,"Năm 2024, tuổi nghỉ hưu của lao động nam trong điều kiện bình thường là 61 tuổi và lao động nữ là 56 tuổi 4 tháng."
https://vtv.vn/kinh-te/noi-nhieu-dieu-kien-mua-nha-o-xa-hoi-20240315200932494.htm,15/03/2024,"Bộ Xây dựng đang lấy ý kiến cho dự thảo Nghị định về phát triển và quản lý nhà ở xã hội, trong đó có nhiều nội dung đề xuất nới điều kiện với người mua nhà."
https://vtv.vn/kinh-te/diem-sang-chuong-trinh-nha-o-xa-hoi-2024031520525204.htm,15/03/2024,"Năm nay, cả nước phấn đấu hoàn thành khoảng 130.000 căn nhà ở xã hội, nhà ở công nhân."
https://vtv.vn/kinh-te/day-nhanh-tien-do-duong-day-500kv-mach-3-2024031909275993.htm,15/03/2024,Dự án đường dây 500KV n mạch 3 kéo dài nối từ Quảng Trạch (Quảng Bình) đến Phố Nối (Hưng Yên) là dự án trọng điểm.
https://vtv.vn/kinh-te/vu-no-ngan-hang-85-trieu-bi-tinh-lai-thanh-88-ty-thanh-tra-vao-cuoc-20240315151307834.htm,15/03/2024,"Một khách hàng nợ thẻ tín dụng ngân hàng Eximbank 8,5 tỷ đồng bị tính lãi thành hơn 8,8 tỷ đồng sau 11 năm ở Quảng Ninh."
https://vtv.vn/kinh-te/bat-dong-san-toan-cau-hoi-phuc-khong-dong-deu-2024031510005237.htm,15/03/2024,"""Khi nào thì cục dự trữ liên bang Mỹ FED hạ lãi suất?"".Việc FED có thể cắt giảm lãi suất trong mùa hè này sẽ là một liều thuốc phục hồi tốt cho thị trường bất động sản."
https://vtv.vn/kinh-te/quang-ninh-to-chuc-hoi-nghi-chien-luoc-phat-trien-kinh-te-tu-nhan-2024-20240315151858087.htm,15/03/2024,"Hội nghị Chiến lược phát triển Kinh tế tư nhân 2024, Triển lãm xúc tiến thương mại và đầu tư Doanh nhân trẻ Việt Nam dự kiến diễn ra ngày 14-15/4 tại Quảng Ninh."
https://vtv.vn/kinh-te/quan-ly-vang-ra-sao-truoc-nhung-con-sot-gia-20240315141802198.htm,15/03/2024,Nghị định 24/2012/NĐ-CP sẽ được sửa đổi theo hướng vừa đảm bảo quản lý giá vàng và vừa đảm bảo tính thị trường.
https://vtv.vn/kinh-te/nha-o-vua-tui-tien-gan-nhu-tuyet-chung-20240315141505319.htm,15/03/2024,"Theo quan điểm của thị trường, nhà ở vừa túi tiền sẽ có mức giá cho căn hộ hoàn thiện cơ bản là dưới 1.000 USD/m2."
