Categorical,Date,Url,Pred,Title,Summary,ModelVersion,id
clxb8y9ab00mp80pylowv7zdx,2024-06-12 14:41:00,https://tuoitre.vn/hon-4-5-trieu-luot-khach-tuong-tac-voi-le-hoi-song-nuoc-tp-hcm-20240612141744941.htm,"Sở Du lịch TP.HCM ước tính đã có 1,3 triệu lượt khách đến tham quan, trải nghiệm du lịch đường thủy.","Hơn 4,5 triệu lượt khách tương tác với Lễ hội sông nước TP.HCM","Sau 10 ngày tổ chức với gần 20 hoạt động trong khuôn khổ sự kiện, Lễ hội sông nước TP.HCM năm 2024 đã ghi nhận 4,5 triệu lượt người dân, du khách tham gia, tương tác trực tiếp.",0.1.1,443f1ab5-77f5-4ff7-b5c8-4142c14874b0
clxb8y9ab00mp80pylowv7zdx,2024-06-12 10:07:00,https://tuoitre.vn/day-con-nhung-gi-khi-du-lich-he-20240610152612188.htm,"Nhiều phụ huynh cảm thấy ""tổ' giáo dục cho trẻ, con đường đi chợ không để để con có cơ bị kỹ năng phải lo lắng.",Dạy con những gì khi du lịch hè?,Nhiều cha mẹ cho con đi du lịch hè nhưng canh cánh nỗi lo nguy cơ. Cần trang bị gì để con đi du lịch an toàn?,0.1.1,992eb3b5-3a22-470d-9eef-5097d8fab5a8
clxb8y9ab00mp80pylowv7zdx,2024-06-09 20:27:00,https://tuoitre.vn/top-3-hoa-hau-du-lich-viet-nam-2024-se-di-63-tinh-thanh-quang-ba-du-lich-20240609190301934.htm,"Người đẹp đoạt ngôi vị cao nhất cuộc thi Hoa hậu Du lịch Việt Nam 2024 sẽ nhận được vương miện, 300 triệu đồng tiền mặt và quà tặng, quà tặng hấp dẫn đến 28 tuổi.","Top 3 Hoa hậu Du lịch Việt Nam 2024 sẽ đi 63 tỉnh, thành quảng bá du lịch","Đại diện ban tổ chức cho biết top 3 Hoa hậu Du lịch Việt Nam 2024 sẽ làm sứ giả giao lưu, kết nối, đi 63 tỉnh, thành thông qua chương trình Vòng quanh Việt Nam của VTV, góp phần quảng bá du lịch.",0.1.1,235caa68-37cf-4cce-8699-d97425f1b4a3
clxb8y9ac00mq80pykntxht35,2024-06-12 23:11:00,https://tuoitre.vn/khep-lai-tuan-le-festival-hue-2024-loi-cam-on-trong-dem-gia-ban-20240612213122355.htm,Trong buổi đầu tiên của kỳ nghỉ lễ 30 tiết mục biểu diễn điệu nghệ thuật với 10 tiết mục biểu diễn điệu nghệ thuật với 10 tiết mục biểu diễn điệu nghệ thuật với 10 tiết mục biểu diễn điệu nghệ thuật với 10 tiết mục biểu diễn điệu nghệ thuật với 10 tiết mục biểu,Khép lại Tuần lễ Festival Huế 2024: Lời cảm ơn trong đêm 'giã bạn',"Sau một tuần lễ diễn ra những chương trình nghệ thuật sôi động, Tuần lễ Festival Huế 2024 chính thức khép lại bằng một chương trình “giã bạn” đậm chất Huế thơ.",0.1.1,f6677601-aef6-4d04-a872-cb447e3b3e3c
clxb8y9ac00mq80pykntxht35,2024-06-12 21:51:00,https://tuoitre.vn/doc-lai-hoi-ky-cua-ba-nguyen-thi-binh-va-nhung-trang-viet-cua-chu-tich-fidel-castro-20240612214235184.htm,"Chủ tịch Ủy ban Việt Nam Nguyễn Thế Kỷ, Bộ Thông tin và Du lịch vừa công bố cho biết đã phát hành, ra mắt tác phẩm I là Cần có thể làm chủ đề xuất bản của người dân.",Đọc lại hồi ký của bà Nguyễn Thị Bình và những trang viết của Chủ tịch Fidel Castro,"Bạn đọc có cơ hội đọc lại trích đoạn những trang xúc động trong hồi ký ‘Gia đình, bạn bè và đất nước’ của nguyên Phó chủ tịch nước Nguyễn Thị Bình, hay những trang viết của Chủ tịch Cuba Fidel Castro…",0.1.1,54c7205c-a91b-4598-bd07-91f141201628
clxb8y9ac00mq80pykntxht35,2024-06-12 21:14:00,https://tuoitre.vn/cuu-binh-nghen-ngao-nhan-lai-ky-vat-chien-truong-nhieu-nam-luu-lac-tren-dat-my-20240612205418134.htm,"Trong kháng chiến chống Mỹ, một số người lính đã đến Hà Nội, với sự tham dự của 35 cuốn nhật ký và 10 lá thư thời chiến.",Cựu binh nghẹn ngào nhận lại kỷ vật chiến trường nhiều năm lưu lạc trên đất Mỹ,Hai cựu chiến binh Đỗ Xuân Thuyên từ Thái Bình và Nguyễn Tiền Đồng từ Hà Tĩnh đã về Hà Nội ngày 12-6 để nhận lại kỷ vật chiến trường của mình từ những người Mỹ sau gần nửa thế kỷ.,0.1.1,19a7944d-fe0d-4e2a-b88e-fad2fcc311f7
clxb8y9ac00mq80pykntxht35,2024-06-12 18:11:00,https://tuoitre.vn/chia-se-cua-ong-le-anh-tu-thich-minh-tue-ve-viec-tu-hanh-20240612174700888.htm,"Theo nguồn tin của Tuổi Trẻ Online, việc một người tu hành có thể đi ngủ sớm, nên khi một người tu hành thì tốt đẹp đến với người tu hành.",Chia sẻ của ông Lê Anh Tú (Thích Minh Tuệ) về việc tu hành,"Chiều 12-6, Công an Gia Lai đưa lên Facebook của Công an tỉnh này video chia sẻ của công dân Lê Anh Tú (hay có tên gọi khác là Thích Minh Tuệ) về việc tu hành. Tuổi Trẻ Online ghi lại toàn văn nội dung này.",0.1.1,46990924-b35c-4cfa-8cce-b7c588547e90
clxb8y9ac00mq80pykntxht35,2024-06-12 16:05:00,https://tuoitre.vn/tim-hieu-hat-boi-tu-tin-coi-hat-chuyen-nghiep-20240612154031678.htm,"Nghệ sĩ Nghệ sĩ Nghệ thuật hát bội là hát bội, không chỉ hát nữa mà sẽ đến Việt Nam, mà còn là dịp hè.","Tìm hiểu hát bội, tự tin coi hát chuyên nghiệp","Một chuỗi chương trình liên quan đến hát bội sẽ khởi động trong mùa hè này, để những người trẻ có thêm kiến thức và biết cách thưởng thức nghệ thuật hát bội.",0.1.1,a5b4ea6b-30db-4298-8fee-1190bc3606c9
clxb8y9ac00mq80pykntxht35,2024-06-12 11:13:00,https://tuoitre.vn/cheo-thoi-ai-nguoi-tre-quay-lung-voi-truyen-thong-khong-con-dung-luc-nay-20240612095717988.htm,"Đinh Thảo - người có sức ảnh hưởng khi biết đến cuối tháng này, các dòng kinh nghiệm đều không dễ hiểu, nhưng các chuyên gia cho rằng tên tuổi này vẫn quen dùng đến đâu, chỉ cần một sợi tóc rụng.",Chèo thời AI: 'Người trẻ quay lưng với truyền thống' không còn đúng lúc này,"10 năm trước, 'Chèo 48h - Tôi chèo về quê hương' xuất phát điểm là một dự án cộng đồng của một nhóm bạn trẻ 9X. Giờ đây không chỉ có nghệ thuật chèo mà còn xẩm, quan họ... và thành viên chủ chốt của nhóm đã có những chuyển giao thế hệ cho các gen Z.",0.1.1,42345baf-abd7-4515-8842-5d03c64a1a00
clxb8y9ac00mq80pykntxht35,2024-06-12 10:05:00,https://tuoitre.vn/mot-tieng-ca-da-thanh-da-sac-20240612094013799.htm,"Dương Thanh Truyền, người có những người yêu sử dụng thời gian dài bị ""sống dậy"" với các nhà nghiên cứu để tìm ra những câu chuyện gây chú ý về tình ca Tiếng nước ta, ý nghĩa khi các bộ phận đang yêu cầu ""người đi săn chữ"".","Một tiếng ca đa thanh, đa sắc","Trong Tình ca Tiếng nước ta, nhà văn - nhà báo Dương Thành Truyền đã tập hợp nhiều mẩu chuyện, qua đó một lần nữa ta thấy rõ ràng tiếng Việt đa thanh, đa sắc.",0.1.1,1a996e06-7e67-4acc-a21a-8707f70966bb
clxb8y9ae00mr80py4zjp3lno,2024-06-13 10:31:00,https://tuoitre.vn/inside-out-2-khi-nguoi-ta-lon-niem-vui-nhuong-cho-cho-lo-au-20240613093914819.htm,"Trong phiên đầu tiên của, nguyên bộ phim 'Matry', bộ phim 'Matryoshka Ga, làm công chúng ta sẽ được công chiếu trong năm 2015 - - cũng là tâm lý của nhiều người.","Inside Out 2: Khi người ta lớn, niềm vui nhường chỗ cho lo âu","Trong Inside Out 2, phần hai của phim hoạt hình đoạt giải Oscar năm 2015, cô nàng cảm xúc Vui lại tiếp tục chôn giấu những kỷ niệm xấu xí của chủ nhân Riley nhằm tạo nên một con người tốt bụng và luôn tích cực.",0.1.1,d6aa6564-cf1e-4ecf-a119-60493ad7a7dd
clxb8y9ae00mr80py4zjp3lno,2024-06-12 20:15:00,https://tuoitre.vn/thang-sau-cua-nhung-anh-trai-hieuthuhai-chiem-song-20240612170250288.htm,"Hai ngày đầu đêm trên VTV3, 30 anh trai cùng tranh tài Anh trai 'say hi' và Anh trai 'ra dẻ ghê chưa', Anh trai 'ra dẻ ghê chưa', Anh trai 'ra dẻ ghê chưa', Anh trai 'ra dẻ ghê chưa', Anh trai 'ra dẻ","Tháng 6 của những anh trai, HIEUTHUHAI chiếm sóng","Từ 15-6, màn ảnh nhỏ quy tụ nhiều anh trai trong ba chương trình truyền hình giải trí mới. Trong đó HIEUTHUHAI là nhân vật chính trong cả hai chương trình 2 ngày 1 đêm và Anh trai 'say hi'.",0.1.1,437df733-f35a-4cb0-9983-aff59cb00365
clxb8y9ae00mr80py4zjp3lno,2024-06-12 18:28:00,https://tuoitre.vn/cong-anh-ma-chay-cau-chuyen-thanh-xuan-thanh-ngua-o-man-anh-han-2024-20240609112051341.htm,"Trong những tuần gần đây, những người trẻ tuổi cũng không ngừng trăn trở khi bắt đầu từ sự nghiệp của mình.",Cõng anh mà chạy: Câu chuyện thanh xuân thành ngựa ô màn ảnh Hàn 2024,"Sau Twenty Five, Twenty One (2022), Cõng anh mà chạy là phim tiếp theo mang đến không khí đáng yêu, mát lành, đậm hơi thở thanh xuân.",0.1.1,0f476fb0-d927-4e32-9eaf-62387edb264a
clxb8y9ae00mr80py4zjp3lno,2024-06-12 16:25:00,https://tuoitre.vn/tin-tuc-giai-tri-12-6-tao-hinh-quach-tinh-moi-gay-tranh-cai-2024061216045599.htm,Một số tin tức nổi bật: Anh trai 'say hi' hay là Anh trai cãi lộn?; 'Anh trai 'say hi' hay là Anh trai cãi lộn?; Anh trai 'say hi' hay là Anh trai cãi lộn?;...,Tin tức giải trí 12-6: Tạo hình Quách Tĩnh mới gây tranh cãi,Một số tin tức nổi bật: Tạo hình Quách Tĩnh mới gây tranh cãi; Anh trai 'say hi' hay là Anh trai cãi lộn?; Anime Chúa tể những chiếc nhẫn ra mắt; Chân dung Vua Charles bị phá hoại; Jin xuất ngũ nhưng RM chiếm spotlight với chiếc kèn saxophone;...,0.1.1,6e2538f3-6df5-4210-ae27-3015d6606ddc
clxb8y9ae00mr80py4zjp3lno,2024-06-12 15:53:00,https://tuoitre.vn/nghe-si-quoc-dat-vi-tinh-yeu-opera-voi-chuyen-ai-an-20240612153243131.htm,Nghệ sĩ cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello cello,Nghệ sĩ Quốc Đạt ví tình yêu opera với chuyện ái ân,"Giọng nam trung Trần Quốc Đạt khiến nhiều người bật cười khi so sánh opera với chuyện lứa đôi, coi nhạc cổ điển như người bạn đời.",0.1.1,023f62f1-ce61-4353-a285-31e3656abaa0
clxb8y9ae00mr80py4zjp3lno,2024-06-12 14:08:00,https://tuoitre.vn/vang-trang-khoc-tung-khien-nguyen-van-chung-bi-nghi-dao-nhac-nhat-ky-cua-me-duoc-nhat-ban-duc-mua-20240612090014999.htm,"'Vầng trăng khóc ba lần trong một show 'Vầng trăng khóc', 'Vầng trăng khóc ba lần trong một show 'Những bản hit Nguyễn Văn Chung' - đang được đoàn kịch 'Vầng trăng khóc ba lần trong một show.","Vầng trăng khóc từng khiến Nguyễn Văn Chung bị nghi đạo nhạc, Nhật ký của mẹ được Nhật Bản, Đức mua","Vầng trăng khóc là một trong những sáng tác đặc biệt, đánh dấu cột mốc trong sự nghiệp của Nguyễn Văn Chung. Ca khúc này được khán giả yêu cầu Nhật Tinh Anh và Khánh Ngọc hát đi hát lại tận ba lần trong một show diễn.",0.1.1,c3bc0240-b10a-4467-ac40-50a80f398e92
clxb8y9ae00mr80py4zjp3lno,2024-06-12 14:02:00,https://tuoitre.vn/arcane-2-hoi-ket-cho-cau-chuyen-cua-jinx-vi-20240612112622885.htm,"Sau khi rời Việt Nam, Nobel 2024, bên cạnh sự hưởng ứng với các phái đoàn ngoại giao tại Việt Nam (Premier League), cũng là những con số nhất trong nhiều năm nay.","Arcane 2, hồi kết cho câu chuyện của Jinx, VI","Trailer của Arcane đang là chủ đề bàn tán sôi nổi của cộng đồng yêu thích Liên minh huyền thoại, nhiều người tỏ ra tiếc nuối khi đây là phần phim cuối cùng.",0.1.1,3db41eaf-97f6-4102-911f-b0ac4669ba3f
clxb8y9ae00mr80py4zjp3lno,2024-06-12 10:54:00,https://tuoitre.vn/chung-noi-co-don-cua-nguoi-gia-gia-tai-cua-ngoai-co-phai-lat-mat-7-phien-ban-thai-lan-20240609174219483.htm,"Người mẹ gái bị ốm chết, khi kết thúc buổi chiếu bộ phim 'Người mẹ già lắm 1, 19 tuổi', đó là tác phẩm nặng tính chính của giới phê duyệt trong năm 2024.","Chung nỗi cô đơn của người già, 'Gia tài của ngoại' có phải 'Lật mặt 7' phiên bản Thái Lan?","'Gia tài của ngoại' - phim Thái Lan đứng đầu phòng vé Việt - có chủ đề tương đồng, một số chi tiết gợi nhớ 'Lật mặt 7' vì sự gần gũi về văn hóa giữa hai nước.",0.1.1,5c84b4a0-68a7-4824-a662-777f6f706978
clxb8y9ae00mr80py4zjp3lno,2024-06-12 10:50:00,https://tuoitre.vn/fan-k-pop-nao-dong-cung-bts-hoi-ngo-mung-anh-ca-jin-xuat-ngu-20240612103830655.htm,Một số tin tức đáng chú ý: 'Bảy tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai tai,Fan K-pop náo động cùng BTS hội ngộ mừng anh cả Jin xuất ngũ,Vậy là anh cả Jin của BTS đã chính thức kết thúc thời gian 18 tháng nhập ngũ và trở lại trong vòng tay của người hâm mộ.,0.1.1,403a47cd-e1f0-452c-83ac-c89df4589a7b
clxb8y9ae00mr80py4zjp3lno,2024-06-12 10:06:00,https://tuoitre.vn/nghe-si-tung-dua-am-nhac-len-tram-vu-tru-choi-piano-giua-vuon-thieu-phuong-hoang-cung-hue-20240612084905789.htm,"Nghệ sĩ piano Steve Barakatt đến Việt Nam đã hòa nhạc đầu tiên tại Festival Huế 2024, hưởng thọ 81 tuổi.","Nghệ sĩ từng đưa âm nhạc lên trạm vũ trụ chơi piano giữa vườn Thiệu Phương, Hoàng cung Huế","Nghệ sĩ Steve Barakatt - người từng đưa âm nhạc của mình lên Trạm vũ trụ ISS, đã có buổi trình diễn piano tại không gian vườn Thiệu Phương trong Hoàng cung Huế.",0.1.1,b49906b0-a9b0-4ff7-b381-55af7053ab79
clxb8y9ae00ms80py71dbmi71,2024-06-13 10:46:00,https://tuoitre.vn/tuyen-viet-nam-tam-biet-hlv-kim-sang-sik-o-san-bay-noi-bai-20240613102554431.htm,"Lúc 13h sáng 13-6, tuyển Việt Nam sẽ chạm trán Iraq ở vòng 23 V-League 2023-2024.",Tuyển Việt Nam tạm biệt HLV Kim Sang Sik ở sân bay Nội Bài,"Sau 2 chặng bay từ Basra (Iraq) đến Doha (Qatar) và 6 tiếng bay về Hà Nội, đội tuyển Việt Nam trở về nước sau khi chính thức dừng chân ở vòng loại 2 World Cup 2026.",0.1.1,59ac2b8a-7899-4b1d-ad0e-b6c4d3245b0e
clxb8y9ae00ms80py71dbmi71,2024-06-13 10:19:00,https://tuoitre.vn/bong-da-viet-nam-vo-mong-world-cup-huong-den-asean-cup-20240613094613633.htm,"Theo báo Tuổi Trẻ, cựu tuyển thủ Nguyễn Minh Út vẫn cho biết với HLV Kim Sang Sik sẽ đến lúc 11h10 ngày 11-5 (giờ Việt Nam).","Bóng đá Việt Nam: Vỡ mộng World Cup, hướng đến ASEAN Cup",Tuyển Việt Nam đã chia tay giấc mơ World Cup sau khi thua chủ nhà Iraq 1-3 ở lượt cuối vòng loại thứ 2 World Cup 2026 vào rạng sáng 12-6.,0.1.1,0aaeb66b-6aa3-4888-acf4-8e0e9027e7bd
clxb8y9ae00ms80py71dbmi71,2024-06-13 10:14:00,https://tuoitre.vn/euro-van-la-thuong-hieu-so-1-20240613095134744.htm,"Lúc 14h hôm nay 12-5, tại Hà Nội, Liên đoàn Bóng đá châu Âu (VFF) đã tổ chức lễ ký hợp đồng và công bố tiền thưởng cho đội tuyển Việt Nam.",Euro vẫn là thương hiệu số 1,"Giải vô địch châu Âu (Euro) vẫn là thương hiệu số 1 so với các giải vô địch châu lục còn lại như Asian Cup, Copa America, AFCON hay Gold Cup. Thậm chí, ở một vài khía cạnh, Euro còn vượt trội so với World Cup.",0.1.1,c677b4cb-0439-4343-8224-142caac05451
clxb8y9ae00ms80py71dbmi71,2024-06-13 09:53:00,https://tuoitre.vn/tuyen-anh-tai-euro-2024-van-de-la-ban-linh-2024061309132182.htm,"Theo báo chí Anh, tuyển Anh sẽ chạm trán U23 Việt Nam (Eam sư) vào chung kết Euro 2024.",Tuyển Anh tại Euro 2024: Vấn đề là bản lĩnh,"Sở hữu đội hình những ngôi sao trải đều cả ba tuyến, đội tuyển Anh quyết tâm tiến đến ngôi vị cao nhất tại Euro 2024 để thoát cái mác ""sư tử giấy"".",0.1.1,e67fde15-ca32-4e04-9d17-967052d5790d
clxb8y9ae00ms80py71dbmi71,2024-06-13 09:04:00,https://tuoitre.vn/qua-bong-thong-minh-giup-xac-dinh-cau-thu-viet-vi-tai-euro-2024-20240613084330563.htm,"Chiều 15-6, tại Hà Nội, Liên đoàn Bóng đá châu Á (AFC) đã tổ chức lễ khai mạc tại Hà Nội, với sự tham dự của gần 2024 với tỉ lệ 2624.",Quả bóng thông minh giúp xác định cầu thủ việt vị tại Euro 2024,"Adidas và UEFA đã tạo ra quả bóng thông minh sử dụng ở Euro 2024, giúp xác định xem một cầu thủ có việt vị hay không. Nó được gọi là Fussballliebe hoặc ""Tình yêu bóng đá"".",0.1.1,8fe030d2-5255-455d-8ff6-a3621bd08426
clxb8y9ae00ms80py71dbmi71,2024-06-13 08:28:00,https://tuoitre.vn/ve-xem-ronaldo-tap-luyen-cho-euro-2024-tang-chong-mat-20240613080416737.htm,"Lúc 14h hôm nay 16-6, tại vòng 3 Giải châu Á, Bồ Đào Nha đã có buổi tập đầu tiên vào ngày 14-6.",Vé xem Ronaldo tập luyện cho Euro 2024 tăng chóng mặt,Vé xem Cristiano Ronaldo tập cùng tuyển Bồ Đào Nha trước trận ra quân ở Euro 2024 đang được bán với mức giá rất đắt: 800 euro (22 triệu đồng).,0.1.1,b821a946-c3b5-4b86-9a7c-a5e37eaf8237
clxb8y9ae00ms80py71dbmi71,2024-06-13 07:25:00,https://tuoitre.vn/vi-sao-benh-tim-khong-the-ngan-can-eriksen-tro-lai-euro-20240607221205301.htm,"Ơ vòng 32 Vươt đi bán kêt nghĩa vơi tỉ lệ 2023, 2024, HLV Eriksen đã có những chia tay vơi tỉ lệ phí.",Vì sao bệnh tim không thể ngăn cản Eriksen trở lại Euro?,"Tròn 3 năm trước, người hâm mộ bóng đá thế giới nín thở khi chứng kiến cảnh Eriksen gục xuống sân vì sự cố ngưng tim ở trận Đan Mạch - Phần Lan, diễn ra trong khuôn khổ Euro 2020 (diễn ra vào năm 2021 do dịch COVID-19).",0.1.1,4871a326-3333-42b6-85e6-68334986e61c
clxb8y9ae00ms80py71dbmi71,2024-06-13 06:28:00,https://tuoitre.vn/tin-tuc-the-thao-sang-13-6-messi-chua-muon-giai-nghe-nadal-danh-doi-cung-alcaraz-tai-olympic-20240613060830357.htm,"Lionel Messi tiếp tục thể hiện phong độ cao, giúp Inter&IGhép tịt khả năng Mbappe trở thành trò cưng của Giải vô địch Tây Ban Nha là những tin tức thể thao đáng chú ý sáng 13-5.",Tin tức thể thao sáng 13-6: Messi chưa muốn giải nghệ; Nadal đánh đôi cùng Alcaraz tại Olympic,Messi có những phát ngôn về chuyện tương lai; Nadal sẽ sánh đôi cùng Alcaraz ở Olympic Paris 2024... là những tin tức thể thao đáng chú ý sáng 13-6.,0.1.1,71b58e8a-c142-46ee-9d6c-53dc496feea7
clxb8y9ae00ms80py71dbmi71,2024-06-12 21:10:00,https://tuoitre.vn/giai-vo-dich-tre-karate-quoc-gia-lan-thu-30-la-giai-dau-quy-tu-nhieu-van-dong-vien-nhat-20240612205034196.htm,"Bộ Văn hóa, Thể thao và Du lịch tổ chức Giải vô địch quốc gia lần thứ 30 năm 2024 sẽ diễn ra từ ngày 18 đến 12-6 tại nhà thi đấu Lê Trung Kiên.",Giải vô địch trẻ karate quốc gia lần thứ 30 là giải đấu quy tụ nhiều vận động viên nhất,Đó là chia sẻ của đại diện Cục Thể dục thể thao tại lễ khai mạc Giải vô địch trẻ karate quốc gia lần thứ 30 năm 2024 tại Phú Yên.,0.1.1,6124964b-5a7d-40c4-805b-8e04ca392c13
clxb8y9ae00ms80py71dbmi71,2024-06-12 20:19:00,https://tuoitre.vn/mbappe-euro-2024-la-mot-co-hoi-khac-de-tuyen-phap-viet-nen-lich-su-20240612195807717.htm,"Dù thế, Mbappe vẫn còn nhiều thách thức khi đánh bại Nicolas Fret. Nhưng Haaland vẫn còn nhiều người cho rằng đáng lẽ, với chỉ cần một sợi tóc rụng.",Mbappe: 'Euro 2024 là một cơ hội khác để tuyển Pháp viết nên lịch sử',Kylian Mbappe khát khao chinh phục chức vô địch Euro 2024 để hoàn tất bộ sưu tập tất cả các danh hiệu lớn cùng đội tuyển Pháp.,0.1.1,ec5128ee-d226-400a-b84a-71e641807e06
clxb8y9ae00ms80py71dbmi71,2024-06-12 16:17:00,https://tuoitre.vn/that-bai-o-vong-loai-world-cup-2026-bong-da-viet-nam-se-ra-sao-20240612160650962.htm,"Liên đoàn Bóng đá Việt Nam (VFF) cho biết từ ngày 12 đến 14-4, tuyển Việt Nam sẽ được Liên đoàn Bóng đá Việt Nam (VFF) đặt vấn đề ""Đội tuyển Việt Nam dự World Cup 2024"" với VFF làm HLV Kim Sang Sik.","Thất bại ở vòng loại World Cup 2026, bóng đá Việt Nam sẽ ra sao?","Không thể tái lập thành tích lọt vào vòng loại thứ 3 ở World Cup 2026, bóng đá Việt Nam phải chờ thêm 4 năm nữa để mơ giấc mơ World Cup 2030.",0.1.1,d24c4f83-9189-40a7-8afb-2bf86b9257cc
clxb8y9ae00ms80py71dbmi71,2024-06-12 11:18:00,https://tuoitre.vn/bong-da-indonesia-dang-trai-qua-giai-doan-thanh-cong-nhat-lich-su-20240612110408505.htm,"Lúc 2h sáng 1-5, tuyển U23 Indonesia đã chạm trán U23 Indonesia ở lượt đi tứ kết Champions League 2023-2024.",Bóng đá Indonesia đang trải qua giai đoạn thành công nhất lịch sử,"Kể từ khi Liên đoàn Bóng đá châu Á (AFC) chia giai đoạn vòng loại World Cup thành 3 đợt (chưa tính play-off) từ năm 2004, đây là lần đầu tiên Indonesia giành vé bước vào vòng loại thứ 3.",0.1.1,42e69b03-028b-409c-9639-575f0d804e40
clxb8y9af00mt80pyne8drx0c,2024-06-13 11:48:00,https://tuoitre.vn/de-khong-con-van-de-toan-dang-ca-lang-deu-vui-20240613104112321.htm,Nhiều phụ huynh cho rằng việc áp dụng việc ép buộc thí sinh phải có con học theo lớp tự nhiên ở TP.HCM rất đẹp nhưng cũng không để bịt lỗ.,"Để không còn 'văn đề toán dạng', cả làng đều vui","Câu chuyện học toán, dạy toán trong trường phổ thông hiện nay tiếp tục thu hút sự quan tâm của nhiều bạn đọc, sau khi nhiều học sinh khóc với đề thi toán vào lớp 10 ở TP.HCM.",0.1.1,9c2c89d8-8d6f-4c69-98eb-3d43658eb89e
clxb8y9af00mt80pyne8drx0c,2024-06-13 05:55:00,https://tuoitre.vn/chieu-tro-xep-hang-dai-hoc-manh-loi-xep-hang-thang-hang-20240612225737929.htm,"Đại diện Tổng công ty công bố điểm chuẩn năm 2023, tăng 10% so với năm ngoái. Trong đó Việt Nam có nhiều trường ở Việt Nam có nhiều trường ở Việt Nam có nhiều trường ở mức thấp nhất trong năm nay, trong đó Việt Nam có 9 trường ĐH ở Hà Nội.","Chiêu trò xếp hạng đại học: Mánh lới xếp hạng, thăng hạng","Trong khi nhiều trường đại học trên thế giới và Việt Nam hân hoan, chạy đua để xuất hiện trong các bảng xếp hạng đại học, cũng có không ít trường chủ động rút lui, thậm chí tẩy chay.",0.1.1,54b1d56f-ebbb-4a58-a1b3-5fad5cfc552b
clxb8y9af00mt80pyne8drx0c,2024-06-12 21:11:00,https://tuoitre.vn/hoc-toan-nhu-vay-khong-khoc-moi-la-sao-lai-do-het-loi-cho-hoc-sinh-20240612153726739.htm,Nhiều học sinh phản ứng với đề án tuyển sinh lớp 10 ở TP.HCM đã được kiểm tra và bắt buộc phải có ý kiến phản ứng với nhau.,'Học toán như vậy không khóc mới lạ': Sao lại đổ hết lỗi cho học sinh?,Câu chuyện đề thi toán vào lớp 10 ở TP.HCM khiến nhiều học sinh bật khóc tiếp tục thu hút tranh luận của bạn đọc về chuyện dạy và học toán ở trường phổ thông.,0.1.1,96c361a0-302e-4516-a3a5-f9a7ddfcb6b9
clxb8y9af00mt80pyne8drx0c,2024-06-12 20:15:00,https://tuoitre.vn/new-zealand-tang-hoc-bong-cho-hoc-sinh-viet-nam-2024061217214338.htm,"Theo Bộ Giáo dục New Zealand, việc giảm 50% học phí trong năm đầu tiên.",New Zealand tăng học bổng cho học sinh Việt Nam,"Năm học 2024-2025, New Zealand dự kiến tăng nhiều học bổng giá trị cho học sinh, sinh viên Việt Nam.",0.1.1,46cda5a9-5b2a-42a3-bf3c-52342afd9229
clxb8y9af00mt80pyne8drx0c,2024-06-12 13:39:00,https://tuoitre.vn/nha-xuat-ban-vua-bi-xoa-so-co-nhieu-tap-chi-duoc-hoi-dong-giao-su-nha-nuoc-tinh-diem-20240612121224605.htm,"Trong phiên ra mắt, một loạt tạp chí của nươc đã hạ cánh tại Cung điện Buckingham, với sự tham gia của 200 triệu USD.",Nhà xuất bản vừa bị xóa sổ có nhiều tạp chí được Hội đồng Giáo sư nhà nước tính điểm,"Nhà xuất bản Hindawi đã hoàn toàn bị xóa sổ, trong khi nhiều tạp chí thuộc nhà xuất bản này có trong danh mục tạp chí được Hội đồng Giáo sư nhà nước tính điểm năm 2023.",0.1.1,caacb493-88b1-4b70-9dde-b0f399554dc9
clxb8y9af00mt80pyne8drx0c,2024-06-12 13:34:00,https://tuoitre.vn/thu-truong-bo-giao-duc-va-dao-tao-can-truyen-thong-som-cho-ky-thi-tot-nghiep-thpt-2024-20240612081510328.htm,Nhiều phụ huynh đề thi tốt nghiệp THPT xét xét công tác chuẩn bị cho kỳ thi tốt nghiệp THPT năm 2024 do Thứ trưởng Bộ Giáo dục và Đào tạo TP Cần Thơ nói với với UBND TP Cần Thơ.,Thứ trưởng Bộ Giáo dục và Đào tạo: Cần truyền thông sớm cho kỳ thi tốt nghiệp THPT 2024,Thứ trưởng Bộ Giáo dục và Đào tạo Nguyễn Văn Phúc gợi ý cần làm sớm việc phổ biến quy chế thi tốt nghiệp THPT 2024 để thí sinh tránh những vi phạm quy chế như mang điện thoại theo khi thi.,0.1.1,3d5d6732-7da7-471a-b996-15efe75e8771
